p,o
http://dbpedia.org/property/years,2007
http://dbpedia.org/property/years,2008
http://dbpedia.org/property/years,2018
http://dbpedia.org/property/years,2019
http://dbpedia.org/property/years,2020
http://dbpedia.org/property/youthclubs,http://dbpedia.org/resource/Belvedere_F.C.
http://dbpedia.org/property/youthclubs,http://dbpedia.org/resource/Shelbourne_F.C.
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1982_births
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Association_football_midfielders
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Association_footballers_from_Dublin_(city)
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Belvedere_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Blackpool_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English_Football_League_players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Expatriate_soccer_players_in_Australia
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Irish_expatriate_association_footballers
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:League_of_Ireland_players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Living_people
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Livingston_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Newcastle_Jets_FC_players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Norwich_City_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Premier_League_players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Republic_of_Ireland_B_international_footballers
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Republic_of_Ireland_association_footballers
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Republic_of_Ireland_international_footballers
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Republic_of_Ireland_men's_futsal_players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Republic_of_Ireland_under-21_international_footballers
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Scottish_Premier_League_players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Shelbourne_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:UEFA_Euro_2016_players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:West_Bromwich_Albion_F.C._players
http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Footballer
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Agent
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Athlete
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Person
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/SoccerPlayer
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://schema.org/Person
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Thing
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q215627
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q24229398
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q5
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q937857
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
http://www.w3.org/2000/01/rdf-schema#comment,"Wes Hoolahan (Dublin, 20 de maio de 1982), é um futebolista irlandês que atua como Meia-atacante."
http://www.w3.org/2000/01/rdf-schema#comment,"Wes Hoolahan, né le 20 mai 1982 à Dublin, est un footballeur international irlandais qui évolue au poste de milieu de terrain au Cambridge United."
http://www.w3.org/2000/01/rdf-schema#comment,"Wesley ""Wes"" Hoolahan (Dublín, el 20 de maig de 1982) és un futbolista irlandès que juga com a migcampista amb el Norwich City de la Premier League i la selecció irlandesa."
http://www.w3.org/2000/01/rdf-schema#comment,"Wesley ""Wes"" Hoolahan (lahir 20 Mei 1982; umur 39 tahun) adalah seorang pemain sepak bola berkewarganegaraan Irlandia yang bermain untuk klub Norwich City pada posisi gelandang."
http://www.w3.org/2000/01/rdf-schema#comment,"Wesley ""Wes"" Hoolahan, född 20 maj 1982, är en irländsk fotbollsspelare som spelar för Cambridge United FC. Hoolahan har tidigare spelat för Shelbourne, Livingston och Blackpool. Han har även representerat Irlands landslag."
http://www.w3.org/2000/01/rdf-schema#comment,"Wesley (""Wes"") Hoolahan (Dublin, 20 mei 1982) is een Iers voetballer die doorgaans speelt als middenvelder. In augustus 2019 verruilde hij West Bromwich Albion voor Newcastle Jets. Hoolahan maakte in 2008 zijn debuut in het Iers voetbalelftal."
http://www.w3.org/2000/01/rdf-schema#comment,"Wesley Hoolahan (Dublino, 20 maggio 1982) è un calciatore irlandese, centrocampista del Cambridge Utd."
http://www.w3.org/2000/01/rdf-schema#comment,"Wesley Hoolahan (Dublín, Irlanda, 20 de mayo de 1982) es un futbolista irlandés. Juega de centrocampista y su actual equipo es el Cambridge United F. C. de la League Two de Inglaterra."
http://www.w3.org/2000/01/rdf-schema#comment,"Wesley Hoolahan (ur. 20 maja 1982 w Dublinie) – irlandzki piłkarz występujący w West Bromwich Albion F.C, reprezentant kraju."
http://www.w3.org/2000/01/rdf-schema#comment,"Wesley Patrick Hoolahan (born 20 May 1982) is an Irish professional footballer who plays as an attacking midfielder for League One club Cambridge United. Hoolahan began his playing career with Shelbourne and has previously played for Livingston, Blackpool, West Bromwich Albion, Newcastle Jets and had a 10-year stay at Norwich City. He was the subject of a contested transfer between Livingston and Blackpool in 2007, eventually requiring mediation by FIFA before he was able to sign for Blackpool. Hoolahan played more than 350 games for Norwich, where he earned nicknames like ""The Irish Messi"" or Wessi."
http://www.w3.org/2000/01/rdf-schema#comment,Wesley „Wes“ Hoolahan (* 20. Mai 1982 in Dublin) ist ein irischer Fußballspieler. Er ist seit 2018 für West Bromwich Albion aktiv.
http://www.w3.org/2000/01/rdf-schema#comment,"Wesley „Wes“ Hoolahan (* 20. května 1982, Dublin, Irsko) je irský fotbalový záložník a reprezentant, od roku 2008 hráč anglického klubu Norwich City FC."
http://www.w3.org/2000/01/rdf-schema#comment,"Вес Гулаган (англ. Wes Hoolahan, нар. 20 травня 1982, Дублін) — ірландський футболіст, півзахисник англійського клубу «Норвіч Сіті» і національної збірної Ірландії."
http://www.w3.org/2000/01/rdf-schema#comment,"Уэсли (Уэс) Хулахан (англ. Wesley ""Wes"" Hoolahan, род. 20 мая 1982 года в Дублине) — ирландский футболист, атакующий полузащитник, выступающий за «Вест Бромвич Альбион». Ранее играл за «Шелбурн», «Блэкпул» и «Ливингстон», «Норвич Сити»."
http://www.w3.org/2000/01/rdf-schema#comment,"ويسلي ""ويس"" هولاهان (بالإنجليزية: Wes Hoolahan)‏ (مواليد 20 مايو 1982) هو لاعب كرة قدم أيرلندي محترف يجيد اللعب كلاعب وسط مع نادي نوريتش سيتي الإنجليزي ومنتخب جمهورية أيرلندا."
http://www.w3.org/2000/01/rdf-schema#comment,ウェズリー・フーラハン（Wesley Hoolahan、1982年5月20日 - ）は、アイルランド・ダブリン出身のサッカー選手。EFLリーグ2のケンブリッジ・ユナイテッドFC所属。ポジションは、攻撃的ミッドフィールダー。
http://www.w3.org/2000/01/rdf-schema#comment,"韋斯理·""韋斯""·荷拉漢（英語：Wesley ""Wes"" Hoolahan，1982年5月20日－）是一名愛爾蘭職業職業足球員，司職進攻中場，現時效力英乙球會劍橋聯。"
http://www.w3.org/2000/01/rdf-schema#comment,"웨슬리 ""웨스"" 훌러핸(영어: Wesley ""Wes"" Hoolahan /ˈhuːləhæn/, 1982년 5월 20일 ~ )은 아일랜드의 축구 선수이다. 포지션은 공격형 미드필더이며, 케임브리지 유나이티드에서 활약하고 있다."
http://www.w3.org/2000/01/rdf-schema#label,Wes Hoolahan
http://www.w3.org/2000/01/rdf-schema#label,Wes Hoolahan
http://www.w3.org/2000/01/rdf-schema#label,Wes Hoolahan
http://www.w3.org/2000/01/rdf-schema#label,Wes Hoolahan
http://www.w3.org/2000/01/rdf-schema#label,Wes Hoolahan
http://www.w3.org/2000/01/rdf-schema#label,Wes Hoolahan
http://www.w3.org/2000/01/rdf-schema#label,Wes Hoolahan
http://www.w3.org/2000/01/rdf-schema#label,Wes Hoolahan
http://www.w3.org/2000/01/rdf-schema#label,Wes Hoolahan
http://www.w3.org/2000/01/rdf-schema#label,Wes Hoolahan
http://www.w3.org/2000/01/rdf-schema#label,Wes Hoolahan
http://www.w3.org/2000/01/rdf-schema#label,Wes Hoolahan
http://www.w3.org/2000/01/rdf-schema#label,Вес Гулаган
http://www.w3.org/2000/01/rdf-schema#label,"Хулахан, Уэс"
http://www.w3.org/2000/01/rdf-schema#label,ويس هولاهان
http://www.w3.org/2000/01/rdf-schema#label,ウェズ・フーラハン
http://www.w3.org/2000/01/rdf-schema#label,韦斯·荷拉汉
http://www.w3.org/2000/01/rdf-schema#label,웨스 훌러핸
http://www.w3.org/2002/07/owl#sameAs,http://ar.dbpedia.org/resource/ويس_هولاهان
http://www.w3.org/2002/07/owl#sameAs,http://arz.dbpedia.org/resource/ويس_هولاهان
http://www.w3.org/2002/07/owl#sameAs,http://azb.dbpedia.org/resource/وس_هولاهان
http://www.w3.org/2002/07/owl#sameAs,http://be.dbpedia.org/resource/Уэс_Хулахан
http://www.w3.org/2002/07/owl#sameAs,http://ca.dbpedia.org/resource/Wes_Hoolahan
http://www.w3.org/2002/07/owl#sameAs,http://cs.dbpedia.org/resource/Wes_Hoolahan
http://www.w3.org/2002/07/owl#sameAs,http://data.europa.eu/euodp/jrc-names/Wes_Hoolahan
http://www.w3.org/2002/07/owl#sameAs,http://data.europa.eu/euodp/jrc-names/Wesley_Hoolahan
http://www.w3.org/2002/07/owl#sameAs,http://de.dbpedia.org/resource/Wes_Hoolahan
http://www.w3.org/2002/07/owl#sameAs,http://es.dbpedia.org/resource/Wes_Hoolahan
http://www.w3.org/2002/07/owl#sameAs,http://fa.dbpedia.org/resource/وس_هولاهان
http://www.w3.org/2002/07/owl#sameAs,http://fi.dbpedia.org/resource/Wes_Hoolahan
http://www.w3.org/2002/07/owl#sameAs,http://fr.dbpedia.org/resource/Wes_Hoolahan
http://www.w3.org/2002/07/owl#sameAs,http://hu.dbpedia.org/resource/Wes_Hoolahan
http://www.w3.org/2002/07/owl#sameAs,http://hy.dbpedia.org/resource/Ուես_Հուլահան
http://www.w3.org/2002/07/owl#sameAs,http://id.dbpedia.org/resource/Wes_Hoolahan
http://www.w3.org/2002/07/owl#sameAs,http://it.dbpedia.org/resource/Wes_Hoolahan
http://www.w3.org/2002/07/owl#sameAs,http://ja.dbpedia.org/resource/ウェズ・フーラハン
http://www.w3.org/2002/07/owl#sameAs,http://kk.dbpedia.org/resource/Уэсли_Хулахан
http://www.w3.org/2002/07/owl#sameAs,http://ko.dbpedia.org/resource/웨스_훌러핸
http://www.w3.org/2002/07/owl#sameAs,http://lv.dbpedia.org/resource/Vess_Hulahans
http://www.w3.org/2002/07/owl#sameAs,http://mk.dbpedia.org/resource/Вес_Хулахан
http://www.w3.org/2002/07/owl#sameAs,http://ms.dbpedia.org/resource/Wes_Hoolahan
http://www.w3.org/2002/07/owl#sameAs,http://nl.dbpedia.org/resource/Wes_Hoolahan
http://www.w3.org/2002/07/owl#sameAs,http://no.dbpedia.org/resource/Wes_Hoolahan
http://www.w3.org/2002/07/owl#sameAs,http://pl.dbpedia.org/resource/Wes_Hoolahan
http://www.w3.org/2002/07/owl#sameAs,http://pt.dbpedia.org/resource/Wes_Hoolahan
http://www.w3.org/2002/07/owl#sameAs,"http://ru.dbpedia.org/resource/Хулахан,_Уэс"
http://www.w3.org/2002/07/owl#sameAs,http://sh.dbpedia.org/resource/Wes_Hoolahan
http://www.w3.org/2002/07/owl#sameAs,http://sv.dbpedia.org/resource/Wes_Hoolahan
http://www.w3.org/2002/07/owl#sameAs,http://th.dbpedia.org/resource/เวส_ฮูลาฮัน
http://www.w3.org/2002/07/owl#sameAs,http://tr.dbpedia.org/resource/Wes_Hoolahan
http://www.w3.org/2002/07/owl#sameAs,http://uk.dbpedia.org/resource/Вес_Гулаган
http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q1100531
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/Wes_Hoolahan
http://www.w3.org/2002/07/owl#sameAs,http://zh.dbpedia.org/resource/韦斯·荷拉汉
http://www.w3.org/2002/07/owl#sameAs,https://global.dbpedia.org/id/AV49
http://www.w3.org/ns/prov#wasDerivedFrom,http://en.wikipedia.org/wiki/Wes_Hoolahan?oldid=1024151396&ns=0
http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Wes_Hoolahan
http://xmlns.com/foaf/0.1/name,Wes Hoolahan
http://xmlns.com/foaf/0.1/name,Wesley Patrick Hoolahan
